Main.Study.t,Main.Study.FileOut.Ins[0],Main.Study.FileOut.Ins[1],Main.Study.FileOut.Ins[2],Main.Study.FileOut.Ori[0],Main.Study.FileOut.Ori[1],Main.Study.FileOut.Ori[2]
           8.620690e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.135817e-02,           1.611026e+00,           1.940082e-01
           8.965517e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.135436e-02,           1.610969e+00,           1.939626e-01
           8.620690e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.135819e-02,           1.611026e+00,           1.940081e-01
           9.310345e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.135025e-02,           1.610915e+00,           1.939181e-01
           8.965517e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.135438e-02,           1.610969e+00,           1.939625e-01
           9.655172e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.134615e-02,           1.610870e+00,           1.938815e-01
           9.310345e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.135027e-02,           1.610915e+00,           1.939181e-01
           1.000000e+00,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.134375e-02,           1.610855e+00,           1.938716e-01
           9.655172e-01,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.134617e-02,           1.610870e+00,           1.938814e-01
           1.000000e+00,          -5.001620e-02,           1.660194e+00,           1.985830e-01,          -4.134377e-02,           1.610855e+00,           1.938715e-01
